@timestamp,system.load.1,system.load.15,system.load.5,system.load.cores,system.load.norm.1,system.load.norm.15,system.load.norm.5
"July 14th 2018, 06:42:18.876",0.48,1.05,0.61,4,0.12,0.263,0.153
"July 14th 2018, 06:42:08.876",0.57,1.07,0.63,4,0.143,0.268,0.158
"July 14th 2018, 06:41:58.876",0.29,1.06,0.58,4,0.073,0.265,0.145
"July 14th 2018, 06:41:48.876",0.35,1.07,0.6,4,0.088,0.268,0.15
"July 14th 2018, 06:41:40.771",0.32,1.07,0.6,4,0.08,0.268,0.15
"July 14th 2018, 06:41:38.876",0.32,1.07,0.6,4,0.08,0.268,0.15
"July 14th 2018, 06:41:28.876",0.38,1.08,0.62,4,0.095,0.27,0.155
"July 14th 2018, 06:41:18.876",0.27,1.09,0.61,4,0.068,0.273,0.153
"July 14th 2018, 06:41:08.876",0.32,1.1,0.63,4,0.08,0.275,0.158
"July 14th 2018, 06:40:58.876",0.38,1.11,0.66,4,0.095,0.278,0.165
"July 14th 2018, 06:40:48.876",0.45,1.12,0.68,4,0.113,0.28,0.17
"July 14th 2018, 06:40:40.771",0.44,1.13,0.68,4,0.11,0.283,0.17
"July 14th 2018, 06:40:38.876",0.44,1.13,0.68,4,0.11,0.283,0.17
"July 14th 2018, 06:40:28.876",0.42,1.14,0.69,4,0.105,0.285,0.173
"July 14th 2018, 06:40:18.876",0.41,1.15,0.7,4,0.103,0.288,0.175
"July 14th 2018, 06:40:08.876",0.4,1.15,0.7,4,0.1,0.288,0.175
"July 14th 2018, 06:39:58.876",0.39,1.16,0.71,4,0.098,0.29,0.178
"July 14th 2018, 06:39:48.876",0.37,1.17,0.72,4,0.093,0.293,0.18
"July 14th 2018, 06:39:40.771",0.35,1.18,0.73,4,0.088,0.295,0.183
"July 14th 2018, 06:39:38.876",0.35,1.18,0.73,4,0.088,0.295,0.183
"July 14th 2018, 06:39:28.876",0.32,1.18,0.73,4,0.08,0.295,0.183
"July 14th 2018, 06:39:18.876",0.3,1.19,0.74,4,0.075,0.298,0.185
"July 14th 2018, 06:39:08.876",0.26,1.2,0.75,4,0.065,0.3,0.188
"July 14th 2018, 06:38:58.876",0.31,1.21,0.78,4,0.078,0.303,0.195
"July 14th 2018, 06:38:48.876",0.37,1.23,0.8,4,0.093,0.308,0.2
"July 14th 2018, 06:38:40.771",0.35,1.24,0.81,4,0.088,0.31,0.203
"July 14th 2018, 06:38:38.876",0.35,1.24,0.81,4,0.088,0.31,0.203
"July 14th 2018, 06:38:28.876",0.41,1.25,0.84,4,0.103,0.313,0.21
"July 14th 2018, 06:38:18.876",0.49,1.26,0.87,4,0.123,0.315,0.218
"July 14th 2018, 06:38:08.876",0.31,1.26,0.85,4,0.078,0.315,0.213
"July 14th 2018, 06:37:58.876",0.36,1.27,0.88,4,0.09,0.318,0.22
"July 14th 2018, 06:37:48.876",0.43,1.29,0.91,4,0.108,0.323,0.228
"July 14th 2018, 06:37:40.771",0.51,1.3,0.94,4,0.128,0.325,0.235
"July 14th 2018, 06:37:38.876",0.51,1.3,0.94,4,0.128,0.325,0.235
"July 14th 2018, 06:37:28.876",0.43,1.31,0.94,4,0.108,0.328,0.235
"July 14th 2018, 06:37:18.876",0.41,1.32,0.95,4,0.103,0.33,0.238
"July 14th 2018, 06:37:08.876",0.49,1.33,0.98,4,0.123,0.333,0.245
"July 14th 2018, 06:36:58.876",0.49,1.34,1,4,0.123,0.335,0.25
"July 14th 2018, 06:36:48.876",0.39,1.34,1,4,0.098,0.335,0.25
"July 14th 2018, 06:36:40.771",0.46,1.36,1.04,4,0.115,0.34,0.26
"July 14th 2018, 06:36:38.876",0.46,1.36,1.04,4,0.115,0.34,0.26
"July 14th 2018, 06:36:28.876",0.54,1.37,1.07,4,0.135,0.343,0.268
"July 14th 2018, 06:36:18.876",0.27,1.37,1.04,4,0.068,0.343,0.26
"July 14th 2018, 06:36:08.876",0.33,1.38,1.08,4,0.083,0.345,0.27
"July 14th 2018, 06:35:58.876",0.39,1.4,1.11,4,0.098,0.35,0.278
"July 14th 2018, 06:35:48.876",0.46,1.41,1.15,4,0.115,0.353,0.288
"July 14th 2018, 06:35:40.771",0.54,1.43,1.19,4,0.135,0.358,0.298
"July 14th 2018, 06:35:38.876",0.54,1.43,1.19,4,0.135,0.358,0.298
"July 14th 2018, 06:35:28.876",0.64,1.45,1.23,4,0.16,0.363,0.308
"July 14th 2018, 06:35:18.876",0.75,1.46,1.27,4,0.188,0.365,0.318
"July 14th 2018, 06:35:08.876",0.8,1.47,1.3,4,0.2,0.368,0.325
"July 14th 2018, 06:34:58.876",0.94,1.49,1.35,4,0.235,0.373,0.338
"July 14th 2018, 06:34:48.876",1.11,1.51,1.39,4,0.278,0.378,0.348
"July 14th 2018, 06:34:40.771",0.71,1.48,1.32,4,0.178,0.37,0.33
"July 14th 2018, 06:34:38.876",0.71,1.48,1.32,4,0.178,0.37,0.33
"July 14th 2018, 06:34:28.876",0.75,1.5,1.35,4,0.188,0.375,0.338
"July 14th 2018, 06:34:18.876",0.88,1.51,1.4,4,0.22,0.378,0.35
"July 14th 2018, 06:34:08.876",0.95,1.52,1.43,4,0.238,0.38,0.358
"July 14th 2018, 06:33:58.876",0.93,1.53,1.44,4,0.233,0.383,0.36
"July 14th 2018, 06:33:48.876",0.93,1.53,1.46,4,0.233,0.383,0.365
"July 14th 2018, 06:33:40.771",0.92,1.54,1.47,4,0.23,0.385,0.368
"July 14th 2018, 06:33:38.876",0.92,1.54,1.47,4,0.23,0.385,0.368
"July 14th 2018, 06:33:28.876",0.83,1.54,1.47,4,0.208,0.385,0.368
"July 14th 2018, 06:33:18.876",0.98,1.56,1.52,4,0.245,0.39,0.38
"July 14th 2018, 06:33:08.876",0.7,1.55,1.49,4,0.175,0.388,0.373
"July 14th 2018, 06:32:58.876",0.83,1.56,1.54,4,0.208,0.39,0.385
"July 14th 2018, 06:32:48.876",0.98,1.58,1.59,4,0.245,0.395,0.398
"July 14th 2018, 06:32:40.771",1.15,1.6,1.65,4,0.288,0.4,0.413
"July 14th 2018, 06:32:38.876",1.15,1.6,1.65,4,0.288,0.4,0.413
"July 14th 2018, 06:32:28.876",1.36,1.62,1.71,4,0.34,0.405,0.428
"July 14th 2018, 06:32:18.876",1.61,1.64,1.76,4,0.403,0.41,0.44
"July 14th 2018, 06:32:08.876",1.63,1.64,1.77,4,0.408,0.41,0.443
"July 14th 2018, 06:31:58.876",1.73,1.64,1.8,4,0.433,0.41,0.45
"July 14th 2018, 06:31:48.876",1.87,1.65,1.83,4,0.468,0.413,0.458
"July 14th 2018, 06:31:40.771",1.83,1.65,1.82,4,0.458,0.413,0.455
"July 14th 2018, 06:31:38.876",1.83,1.65,1.82,4,0.458,0.413,0.455
"July 14th 2018, 06:31:28.876",2.16,1.67,1.88,4,0.54,0.418,0.47
"July 14th 2018, 06:31:18.876",1.89,1.65,1.83,4,0.473,0.413,0.458
"July 14th 2018, 06:31:08.876",2.24,1.67,1.89,4,0.56,0.418,0.473
"July 14th 2018, 06:30:58.876",2.56,1.68,1.94,4,0.64,0.42,0.485
"July 14th 2018, 06:30:48.876",3.02,1.7,2,4,0.755,0.425,0.5
"July 14th 2018, 06:30:40.771",3.38,1.7,2.04,4,0.845,0.425,0.51
"July 14th 2018, 06:30:38.876",3.38,1.7,2.04,4,0.845,0.425,0.51
"July 14th 2018, 06:30:28.876",3.82,1.71,2.07,4,0.955,0.428,0.518
"July 14th 2018, 06:30:18.876",2.26,1.59,1.72,4,0.565,0.398,0.43
"July 14th 2018, 06:30:08.876",0.68,1.5,1.42,4,0.17,0.375,0.355
"July 14th 2018, 06:29:58.876",0.62,1.5,1.43,4,0.155,0.375,0.358
"July 14th 2018, 06:29:48.876",0.64,1.51,1.46,4,0.16,0.378,0.365
"July 14th 2018, 06:29:40.771",0.58,1.52,1.48,4,0.145,0.38,0.37
"July 14th 2018, 06:29:38.876",0.58,1.52,1.48,4,0.145,0.38,0.37
"July 14th 2018, 06:29:28.876",0.52,1.53,1.5,4,0.13,0.383,0.375
"July 14th 2018, 06:29:18.876",0.33,1.53,1.5,4,0.083,0.383,0.375
"July 14th 2018, 06:29:08.876",0.39,1.54,1.55,4,0.098,0.385,0.388
"July 14th 2018, 06:28:58.876",0.46,1.56,1.6,4,0.115,0.39,0.4
"July 14th 2018, 06:28:48.876",0.54,1.58,1.66,4,0.135,0.395,0.415
"July 14th 2018, 06:28:40.771",0.64,1.59,1.71,4,0.16,0.398,0.428
"July 14th 2018, 06:28:38.876",0.64,1.59,1.71,4,0.16,0.398,0.428
"July 14th 2018, 06:28:28.876",0.76,1.61,1.77,4,0.19,0.403,0.443
"July 14th 2018, 06:28:18.876",0.71,1.62,1.8,4,0.178,0.405,0.45
"July 14th 2018, 06:28:08.876",0.83,1.64,1.86,4,0.208,0.41,0.465
"July 14th 2018, 06:27:58.876",0.71,1.64,1.87,4,0.178,0.41,0.468
"July 14th 2018, 06:27:48.876",0.84,1.66,1.94,4,0.21,0.415,0.485
"July 14th 2018, 06:27:40.771",0.9,1.67,1.99,4,0.225,0.418,0.498
"July 14th 2018, 06:27:38.876",0.9,1.67,1.99,4,0.225,0.418,0.498
"July 14th 2018, 06:27:28.876",1.07,1.69,2.05,4,0.268,0.423,0.513
"July 14th 2018, 06:27:18.876",0.91,1.68,2.06,4,0.228,0.42,0.515
"July 14th 2018, 06:27:08.876",0.72,1.68,2.06,4,0.18,0.42,0.515
"July 14th 2018, 06:26:58.876",0.75,1.69,2.11,4,0.188,0.423,0.528
"July 14th 2018, 06:26:48.877",0.89,1.71,2.18,4,0.223,0.428,0.545
"July 14th 2018, 06:26:40.771",1.05,1.73,2.26,4,0.263,0.433,0.565
"July 14th 2018, 06:26:38.876",1.05,1.73,2.26,4,0.263,0.433,0.565
"July 14th 2018, 06:26:28.876",0.96,1.73,2.28,4,0.24,0.433,0.57
"July 14th 2018, 06:26:18.876",1.13,1.75,2.36,4,0.283,0.438,0.59
"July 14th 2018, 06:26:08.876",1.34,1.77,2.44,4,0.335,0.443,0.61
"July 14th 2018, 06:25:58.876",1.3,1.78,2.47,4,0.325,0.445,0.618
"July 14th 2018, 06:25:48.876",1.44,1.79,2.54,4,0.36,0.448,0.635
"July 14th 2018, 06:25:40.771",1.71,1.81,2.63,4,0.428,0.453,0.658
"July 14th 2018, 06:25:38.876",1.71,1.81,2.63,4,0.428,0.453,0.658
"July 14th 2018, 06:25:28.876",1.76,1.81,2.67,4,0.44,0.453,0.668
"July 14th 2018, 06:25:18.876",2.07,1.83,2.76,4,0.518,0.458,0.69
"July 14th 2018, 06:25:08.876",2.45,1.85,2.85,4,0.613,0.463,0.713
"July 14th 2018, 06:24:58.876",2.9,1.87,2.95,4,0.725,0.468,0.738
"July 14th 2018, 06:24:48.876",2.97,1.87,2.97,4,0.743,0.468,0.743
"July 14th 2018, 06:24:40.771",3.52,1.89,3.07,4,0.88,0.473,0.768
"July 14th 2018, 06:24:38.876",3.52,1.89,3.07,4,0.88,0.473,0.768
"July 14th 2018, 06:24:28.876",4.06,1.9,3.16,4,1.015,0.475,0.79
"July 14th 2018, 06:24:18.876",4.71,1.92,3.25,4,1.178,0.48,0.813
"July 14th 2018, 06:24:08.876",5.48,1.93,3.34,4,1.37,0.483,0.835
"July 14th 2018, 06:23:58.876",6.3,1.95,3.42,4,1.575,0.488,0.855
"July 14th 2018, 06:23:48.876",7.45,1.97,3.54,4,1.863,0.493,0.885
"July 14th 2018, 06:23:40.771",8.28,1.96,3.56,4,2.07,0.49,0.89
"July 14th 2018, 06:23:38.876",8.28,1.96,3.56,4,2.07,0.49,0.89
"July 14th 2018, 06:23:28.876",7.06,1.81,3.17,4,1.765,0.453,0.793
"July 14th 2018, 06:23:18.876",5.79,1.69,2.81,4,1.448,0.423,0.703
"July 14th 2018, 06:23:08.876",6.28,1.67,2.81,4,1.57,0.418,0.703
"July 14th 2018, 06:22:58.876",7.42,1.69,2.9,4,1.855,0.423,0.725
"July 14th 2018, 06:22:48.876",8.68,1.7,2.98,4,2.17,0.425,0.745
"July 14th 2018, 06:22:40.771",10.25,1.72,3.09,4,2.563,0.43,0.773
"July 14th 2018, 06:22:38.876",10.25,1.72,3.09,4,2.563,0.43,0.773
"July 14th 2018, 06:22:28.876",0.38,1.07,1.06,4,0.095,0.268,0.265
"July 14th 2018, 06:22:18.876",0.45,1.08,1.1,4,0.113,0.27,0.275
"July 14th 2018, 06:22:08.876",0.54,1.09,1.14,4,0.135,0.273,0.285
"July 14th 2018, 06:21:58.876",0.55,1.1,1.16,4,0.138,0.275,0.29
"July 14th 2018, 06:21:48.876",0.46,1.1,1.16,4,0.115,0.275,0.29
"July 14th 2018, 06:21:40.771",0.54,1.11,1.2,4,0.135,0.278,0.3
"July 14th 2018, 06:21:38.876",0.54,1.11,1.2,4,0.135,0.278,0.3
"July 14th 2018, 06:21:28.876",0.64,1.13,1.25,4,0.16,0.283,0.313
"July 14th 2018, 06:21:18.876",0.67,1.13,1.27,4,0.168,0.283,0.318
"July 14th 2018, 06:21:08.876",0.51,1.13,1.26,4,0.128,0.283,0.315
"July 14th 2018, 06:20:58.876",0.6,1.14,1.31,4,0.15,0.285,0.328
"July 14th 2018, 06:20:48.876",0.62,1.15,1.34,4,0.155,0.288,0.335
"July 14th 2018, 06:20:40.771",0.73,1.16,1.38,4,0.183,0.29,0.345
"July 14th 2018, 06:20:38.876",0.73,1.16,1.38,4,0.183,0.29,0.345
"July 14th 2018, 06:20:28.876",0.87,1.17,1.43,4,0.218,0.293,0.358
"July 14th 2018, 06:20:18.876",0.84,1.18,1.44,4,0.21,0.295,0.36
"July 14th 2018, 06:20:08.876",0.8,1.18,1.46,4,0.2,0.295,0.365
"July 14th 2018, 06:19:58.876",0.86,1.19,1.49,4,0.215,0.298,0.373
"July 14th 2018, 06:19:48.876",0.92,1.19,1.53,4,0.23,0.298,0.383
"July 14th 2018, 06:19:40.771",1.09,1.21,1.58,4,0.273,0.303,0.395
"July 14th 2018, 06:19:38.876",1.09,1.21,1.58,4,0.273,0.303,0.395
"July 14th 2018, 06:19:28.876",0.93,1.2,1.56,4,0.233,0.3,0.39
"July 14th 2018, 06:19:18.876",1,1.21,1.6,4,0.25,0.303,0.4
"July 14th 2018, 06:19:08.876",1,1.21,1.62,4,0.25,0.303,0.405
"July 14th 2018, 06:18:58.876",1.09,1.22,1.66,4,0.273,0.305,0.415
"July 14th 2018, 06:18:48.876",1.19,1.23,1.7,4,0.298,0.308,0.425
"July 14th 2018, 06:18:40.771",1.32,1.24,1.74,4,0.33,0.31,0.435
"July 14th 2018, 06:18:38.876",1.32,1.24,1.74,4,0.33,0.31,0.435
"July 14th 2018, 06:18:28.876",1.46,1.24,1.78,4,0.365,0.31,0.445
"July 14th 2018, 06:18:18.876",1.63,1.25,1.83,4,0.408,0.313,0.458
"July 14th 2018, 06:18:08.876",1.93,1.27,1.89,4,0.483,0.318,0.473
"July 14th 2018, 06:17:58.876",2.28,1.28,1.96,4,0.57,0.32,0.49
"July 14th 2018, 06:17:48.876",2.7,1.3,2.02,4,0.675,0.325,0.505
"July 14th 2018, 06:17:40.771",3.19,1.31,2.09,4,0.798,0.328,0.523
"July 14th 2018, 06:17:38.876",3.19,1.31,2.09,4,0.798,0.328,0.523
"July 14th 2018, 06:17:28.876",3.77,1.32,2.16,4,0.943,0.33,0.54
"July 14th 2018, 06:17:18.876",2.51,1.22,1.87,4,0.628,0.305,0.468
"July 14th 2018, 06:17:08.876",0.9,1.11,1.55,4,0.225,0.278,0.388
"July 14th 2018, 06:16:58.876",0.97,1.12,1.59,4,0.243,0.28,0.398
"July 14th 2018, 06:16:48.876",0.79,1.11,1.57,4,0.198,0.278,0.393
"July 14th 2018, 06:16:40.771",0.93,1.12,1.63,4,0.233,0.28,0.408
"July 14th 2018, 06:16:38.876",0.93,1.12,1.63,4,0.233,0.28,0.408
"July 14th 2018, 06:16:28.876",0.92,1.13,1.65,4,0.23,0.283,0.413
"July 14th 2018, 06:16:18.876",0.89,1.13,1.67,4,0.223,0.283,0.418
"July 14th 2018, 06:16:08.876",0.97,1.13,1.71,4,0.243,0.283,0.428
"July 14th 2018, 06:15:58.876",1.15,1.15,1.77,4,0.288,0.288,0.443
"July 14th 2018, 06:15:48.876",1.36,1.16,1.83,4,0.34,0.29,0.458
"July 14th 2018, 06:15:40.771",1.6,1.17,1.89,4,0.4,0.293,0.473
"July 14th 2018, 06:15:38.876",1.6,1.17,1.89,4,0.4,0.293,0.473
"July 14th 2018, 06:15:28.876",1.53,1.16,1.89,4,0.383,0.29,0.473
"July 14th 2018, 06:15:18.876",1.81,1.18,1.96,4,0.453,0.295,0.49
"July 14th 2018, 06:15:08.876",1.79,1.17,1.95,4,0.448,0.293,0.488
"July 14th 2018, 06:14:58.876",2.12,1.18,2.02,4,0.53,0.295,0.505
"July 14th 2018, 06:14:48.876",2.31,1.18,2.06,4,0.578,0.295,0.515
"July 14th 2018, 06:14:40.771",2.73,1.19,2.13,4,0.683,0.298,0.533
"July 14th 2018, 06:14:38.876",2.73,1.19,2.13,4,0.683,0.298,0.533
"July 14th 2018, 06:14:28.876",3.14,1.2,2.18,4,0.785,0.3,0.545
"July 14th 2018, 06:14:18.876",3.53,1.2,2.22,4,0.883,0.3,0.555
"July 14th 2018, 06:14:08.876",4.08,1.21,2.28,4,1.02,0.303,0.57
"July 14th 2018, 06:13:58.876",4.83,1.23,2.36,4,1.208,0.308,0.59
"July 14th 2018, 06:13:48.876",5.62,1.24,2.43,4,1.405,0.31,0.608
"July 14th 2018, 06:13:40.771",6.64,1.25,2.51,4,1.66,0.313,0.628
"July 14th 2018, 06:13:38.876",6.64,1.25,2.51,4,1.66,0.313,0.628
"July 14th 2018, 06:13:28.876",7.84,1.26,2.59,4,1.96,0.315,0.648
"July 14th 2018, 06:13:18.876",9.18,1.27,2.67,4,2.295,0.318,0.668
"July 14th 2018, 06:13:08.876",10.57,1.27,2.71,4,2.643,0.318,0.678
"July 14th 2018, 06:12:58.876",0.57,0.6,0.64,4,0.143,0.15,0.16
"July 14th 2018, 06:12:48.876",0.68,0.6,0.66,4,0.17,0.15,0.165
"July 14th 2018, 06:12:40.771",0.52,0.59,0.63,4,0.13,0.148,0.158
"July 14th 2018, 06:12:38.876",0.52,0.59,0.63,4,0.13,0.148,0.158
"July 14th 2018, 06:12:28.876",0.61,0.6,0.65,4,0.153,0.15,0.163
"July 14th 2018, 06:12:18.876",0.45,0.59,0.62,4,0.113,0.148,0.155
"July 14th 2018, 06:12:08.876",0.44,0.59,0.63,4,0.11,0.148,0.158
"July 14th 2018, 06:11:58.876",0.52,0.6,0.65,4,0.13,0.15,0.163
"July 14th 2018, 06:11:48.876",0.61,0.61,0.67,4,0.153,0.153,0.168
"July 14th 2018, 06:11:40.771",0.54,0.6,0.66,4,0.135,0.15,0.165
"July 14th 2018, 06:11:38.876",0.54,0.6,0.66,4,0.135,0.15,0.165
"July 14th 2018, 06:11:28.876",0.63,0.61,0.68,4,0.158,0.153,0.17
"July 14th 2018, 06:11:18.876",0.75,0.62,0.7,4,0.188,0.155,0.175
"July 14th 2018, 06:11:08.876",0.89,0.62,0.73,4,0.223,0.155,0.183
"July 14th 2018, 06:10:58.876",0.96,0.62,0.74,4,0.24,0.155,0.185
"July 14th 2018, 06:10:48.876",1.05,0.62,0.75,4,0.263,0.155,0.188
"July 14th 2018, 06:10:40.771",0.96,0.61,0.72,4,0.24,0.153,0.18
"July 14th 2018, 06:10:38.876",0.96,0.61,0.72,4,0.24,0.153,0.18
"July 14th 2018, 06:10:28.876",1.14,0.62,0.74,4,0.285,0.155,0.185
"July 14th 2018, 06:10:18.876",0.72,0.59,0.65,4,0.18,0.148,0.163
"July 14th 2018, 06:10:08.876",0.85,0.6,0.67,4,0.213,0.15,0.168
"July 14th 2018, 06:09:58.876",1,0.6,0.7,4,0.25,0.15,0.175
"July 14th 2018, 06:09:48.876",0.99,0.6,0.69,4,0.248,0.15,0.173
"July 14th 2018, 06:09:40.771",1.18,0.6,0.71,4,0.295,0.15,0.178
"July 14th 2018, 06:09:38.876",1.18,0.6,0.71,4,0.295,0.15,0.178
"July 14th 2018, 06:09:28.876",1.39,0.61,0.73,4,0.348,0.153,0.183
"July 14th 2018, 06:09:18.876",1.64,0.62,0.76,4,0.41,0.155,0.19
"July 14th 2018, 06:09:08.876",0.81,0.56,0.58,4,0.203,0.14,0.145
"July 14th 2018, 06:08:58.876",0.52,0.54,0.51,4,0.13,0.135,0.128
"July 14th 2018, 06:08:48.876",0.42,0.53,0.5,4,0.105,0.133,0.125
"July 14th 2018, 06:08:40.771",0.5,0.54,0.52,4,0.125,0.135,0.13
"July 14th 2018, 06:08:38.876",0.5,0.54,0.52,4,0.125,0.135,0.13
"July 14th 2018, 06:08:28.876",0.59,0.55,0.53,4,0.148,0.138,0.133
"July 14th 2018, 06:08:18.876",0.61,0.55,0.53,4,0.153,0.138,0.133
"July 14th 2018, 06:08:08.876",0.45,0.54,0.5,4,0.113,0.135,0.125
"July 14th 2018, 06:07:58.876",0.27,0.53,0.47,4,0.068,0.133,0.118
"July 14th 2018, 06:07:48.876",0.32,0.53,0.48,4,0.08,0.133,0.12
"July 14th 2018, 06:07:40.771",0.38,0.54,0.5,4,0.095,0.135,0.125
"July 14th 2018, 06:07:38.876",0.38,0.54,0.5,4,0.095,0.135,0.125
"July 14th 2018, 06:07:28.876",0.45,0.54,0.52,4,0.113,0.135,0.13
"July 14th 2018, 06:07:18.876",0.53,0.55,0.54,4,0.133,0.138,0.135
"July 14th 2018, 06:07:08.876",0.54,0.55,0.54,4,0.135,0.138,0.135
"July 14th 2018, 06:06:58.876",0.45,0.55,0.52,4,0.113,0.138,0.13
"July 14th 2018, 06:06:48.876",0.53,0.55,0.54,4,0.133,0.138,0.135
"July 14th 2018, 06:06:40.771",0.63,0.56,0.56,4,0.158,0.14,0.14
"July 14th 2018, 06:06:38.876",0.63,0.56,0.56,4,0.158,0.14,0.14
"July 14th 2018, 06:06:28.876",0.75,0.57,0.58,4,0.188,0.143,0.145
"July 14th 2018, 06:06:18.876",0.62,0.56,0.55,4,0.155,0.14,0.138
"July 14th 2018, 06:06:08.877",0.64,0.56,0.55,4,0.16,0.14,0.138
"July 14th 2018, 06:05:58.876",0.76,0.56,0.57,4,0.19,0.14,0.143
"July 14th 2018, 06:05:48.876",0.55,0.55,0.52,4,0.138,0.138,0.13
"July 14th 2018, 06:05:40.771",0.65,0.56,0.54,4,0.163,0.14,0.135
"July 14th 2018, 06:05:38.876",0.65,0.56,0.54,4,0.163,0.14,0.135
"July 14th 2018, 06:05:28.876",0.59,0.55,0.52,4,0.148,0.138,0.13
"July 14th 2018, 06:05:18.876",0.52,0.55,0.51,4,0.13,0.138,0.128
"July 14th 2018, 06:05:08.876",0.44,0.54,0.49,4,0.11,0.135,0.123
"July 14th 2018, 06:04:58.876",0.35,0.54,0.48,4,0.088,0.135,0.12
"July 14th 2018, 06:04:48.876",0.33,0.54,0.47,4,0.083,0.135,0.118
"July 14th 2018, 06:04:40.771",0.39,0.54,0.49,4,0.098,0.135,0.123
"July 14th 2018, 06:04:38.876",0.39,0.54,0.49,4,0.098,0.135,0.123
"July 14th 2018, 06:04:28.876",0.46,0.55,0.51,4,0.115,0.138,0.128
"July 14th 2018, 06:04:18.876",0.45,0.55,0.51,4,0.113,0.138,0.128
"July 14th 2018, 06:04:08.876",0.53,0.56,0.53,4,0.133,0.14,0.133
"July 14th 2018, 06:03:58.876",0.63,0.56,0.55,4,0.158,0.14,0.138
"July 14th 2018, 06:03:48.876",0.57,0.56,0.53,4,0.143,0.14,0.133
"July 14th 2018, 06:03:40.771",0.68,0.57,0.55,4,0.17,0.143,0.138
"July 14th 2018, 06:03:38.876",0.68,0.57,0.55,4,0.17,0.143,0.138
"July 14th 2018, 06:03:28.876",0.8,0.57,0.57,4,0.2,0.143,0.143
"July 14th 2018, 06:03:18.876",0.51,0.55,0.5,4,0.128,0.138,0.125
"July 14th 2018, 06:03:08.876",0.51,0.55,0.5,4,0.128,0.138,0.125
"July 14th 2018, 06:02:58.876",0.6,0.56,0.52,4,0.15,0.14,0.13
"July 14th 2018, 06:02:48.876",0.54,0.56,0.5,4,0.135,0.14,0.125
"July 14th 2018, 06:02:40.771",0.35,0.54,0.47,4,0.088,0.135,0.118
"July 14th 2018, 06:02:38.876",0.35,0.54,0.47,4,0.088,0.135,0.118
"July 14th 2018, 06:02:28.876",0.33,0.55,0.47,4,0.083,0.138,0.118
"July 14th 2018, 06:02:18.876",0.21,0.54,0.45,4,0.053,0.135,0.113
"July 14th 2018, 06:02:08.876",0.24,0.55,0.47,4,0.06,0.138,0.118
"July 14th 2018, 06:01:58.876",0.29,0.55,0.48,4,0.073,0.138,0.12
"July 14th 2018, 06:01:48.877",0.34,0.56,0.5,4,0.085,0.14,0.125
"July 14th 2018, 06:01:40.771",0.41,0.57,0.52,4,0.103,0.143,0.13
"July 14th 2018, 06:01:38.876",0.41,0.57,0.52,4,0.103,0.143,0.13
"July 14th 2018, 06:01:28.876",0.38,0.57,0.52,4,0.095,0.143,0.13
"July 14th 2018, 06:01:18.876",0.36,0.57,0.52,4,0.09,0.143,0.13
"July 14th 2018, 06:01:08.876",0.43,0.57,0.54,4,0.108,0.143,0.135
"July 14th 2018, 06:00:58.876",0.5,0.58,0.56,4,0.125,0.145,0.14
"July 14th 2018, 06:00:48.876",0.5,0.58,0.56,4,0.125,0.145,0.14
"July 14th 2018, 06:00:40.771",0.5,0.58,0.56,4,0.125,0.145,0.14
"July 14th 2018, 06:00:38.876",0.5,0.58,0.56,4,0.125,0.145,0.14
"July 14th 2018, 06:00:28.876",0.24,0.57,0.51,4,0.06,0.143,0.128
"July 14th 2018, 06:00:18.876",0.28,0.58,0.53,4,0.07,0.145,0.133
"July 14th 2018, 06:00:08.876",0.33,0.58,0.55,4,0.083,0.145,0.138
"July 14th 2018, 05:59:58.876",0.4,0.59,0.56,4,0.1,0.148,0.14
"July 14th 2018, 05:59:48.876",0.28,0.58,0.55,4,0.07,0.145,0.138
"July 14th 2018, 05:59:40.771",0.33,0.59,0.57,4,0.083,0.148,0.143
"July 14th 2018, 05:59:38.876",0.33,0.59,0.57,4,0.083,0.148,0.143
"July 14th 2018, 05:59:28.876",0.39,0.6,0.59,4,0.098,0.15,0.148
"July 14th 2018, 05:59:18.876",0.46,0.6,0.61,4,0.115,0.15,0.153
"July 14th 2018, 05:59:08.876",0.54,0.61,0.63,4,0.135,0.153,0.158
"July 14th 2018, 05:58:58.876",0.64,0.62,0.65,4,0.16,0.155,0.163
"July 14th 2018, 05:58:48.876",0.76,0.63,0.68,4,0.19,0.158,0.17
"July 14th 2018, 05:58:40.771",0.81,0.63,0.68,4,0.203,0.158,0.17
"July 14th 2018, 05:58:38.876",0.81,0.63,0.68,4,0.203,0.158,0.17
"July 14th 2018, 05:58:28.876",0.78,0.62,0.67,4,0.195,0.155,0.168
"July 14th 2018, 05:58:18.876",0.83,0.62,0.68,4,0.208,0.155,0.17
"July 14th 2018, 05:58:08.876",0.9,0.62,0.68,4,0.225,0.155,0.17
"July 14th 2018, 05:57:58.876",0.97,0.62,0.69,4,0.243,0.155,0.173
"July 14th 2018, 05:57:48.876",1.06,0.63,0.7,4,0.265,0.158,0.175
"July 14th 2018, 05:57:40.771",1.17,0.63,0.7,4,0.293,0.158,0.175
"July 14th 2018, 05:57:38.876",1.17,0.63,0.7,4,0.293,0.158,0.175
"July 14th 2018, 05:57:28.876",1.29,0.63,0.71,4,0.323,0.158,0.178
"July 14th 2018, 05:57:18.876",1.53,0.63,0.73,4,0.383,0.158,0.183
"July 14th 2018, 05:57:08.876",1.81,0.64,0.76,4,0.453,0.16,0.19
